Index,Udemy course URL,Instructor URL,Intructor name,Instructor rating,Number of reviews,Number of students,Number of courses,LinkedIN URL,Youtube URL
113,https://www.udemy.com/master-google-chrome-developer-tools/,https://www.udemy.com/user/rocco-balsamo/,Rocco Balsamo,4.4,"9,261","71,108",3,https://linkedin.com/in/rocco-balsamo-68b7386/,https://www.youtube.com/channel/UCqiJuQ4EgqKrvw4pDwKzbJQ
114,https://www.udemy.com/learn-quickbooks-online-qbo-with-hector-garcia-and-friends/,https://www.udemy.com/user/hectorgarcia/,Hector Garcia,4.8,"1,205","28,483",,https://linkedin.com/in/hectormgarciacpa,https://www.youtube.com/QuickBookkeepingLLC
115,https://www.udemy.com/javascript-html-css-project-make-a-quiz-tutorial/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
116,https://www.udemy.com/4-hour-startup-building-an-ecommerce-startup-and-marketing-it/,https://www.udemy.com/user/michael-krynski/,Michael Krynski,4.1,68,"1,765",2,https://linkedin.com/in/krynski,https://www.youtube.com/channel/UC263aKc8SaAvK8tYXjaWpXg
117,https://www.udemy.com/learn-cost-of-capital-of-business/,https://www.udemy.com/user/caraja/,"Raja Natarajan, B.Com., PGDBA, FCA",4.3,"14,383","221,295",108,https://linkedin.com/in/carajaclasses/,https://www.youtube.com/user/poojaraj2009
118,https://www.udemy.com/javascript-projects-from-scratch-step-by-step-guide-to-learn/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
119,https://www.udemy.com/instant-harmonica-play-summertime-in-8-fun-easy-lessons/,https://www.udemy.com/user/benhewlett/,Ben Hewlett,4.6,"9,242","55,605",65,https://linkedin.com/in/benhewlett,https://www.youtube.com/benhewlett
120,https://www.udemy.com/create-beautiful-music-on-the-piano-like-a-pro-in-minutes/,https://www.udemy.com/user/mathewtamin/,Mathew Tamin,3.8,558,"15,109",24,https://linkedin.com/in/mathewtamin/,https://www.youtube.com/user/mathewtamin
121,https://www.udemy.com/master-the-basics-of-trading-through-support-and-resistance/,https://www.udemy.com/user/lucamoschini/,Luca Moschini,4.5,"9,960","160,096",23,https://linkedin.com/in/lucamoschini,https://www.youtube.com/c/sharpertrades
122,https://www.udemy.com/corporation-tax-returns-uk/,https://www.udemy.com/user/lisanewton3/,Lisa Newton,4,"4,058","21,582",110,https://linkedin.com/in/boogles/,https://www.youtube.com/mslisanewton
123,https://www.udemy.com/trading-controlled-leverage-financial-and-commodity-futures/,https://www.udemy.com/user/scott-brown-2/,Scott Brown,3.9,"1,301","48,103",23,https://linkedin.com/https://pr.linkedin.com/pub/dr-scott-brown/2/4b2/327,https://www.youtube.com/https://www.youtube.com/channel/UC4DQiTUAxUvrgs1bkjCU1qA
124,https://www.udemy.com/quick-and-easy-piano-chords/,https://www.udemy.com/user/jacquelineclark/,Jackie Clark,4.1,168,"5,234",4,https://linkedin.com/mt.linkedin.com/pub/jacqueline-clark/55/145/142/,https://www.youtube.com/http://www.youtube.com/channel/UCiXIpyHJfqLPyWJZ-JNVY8Q
125,https://www.udemy.com/laravel-5-php-framework-agile-and-practical-php-restful-api/,https://www.udemy.com/user/juandavidmezagonzlez/,JuanD MeGon,4.6,"7,670","33,084",20,https://linkedin.com/in/juandmegon/,https://www.youtube.com/channel/UC9yijqf0bO1NjIGUQ-dkBvg
126,https://www.udemy.com/how-to-install-wordpress-/,https://www.udemy.com/user/grant-klimaytys/,Grant Klimaytys,4.4,"19,237","309,086",26,https://linkedin.com/profile/preview?locale=en_US&trk=prof-0-sb-preview-primary-button,https://www.youtube.com/watch?v=2N-yvPrCcR8&list=PLxvooGgpi4Ncll6Z-NUez8bHnt8otqbMt
127,https://www.udemy.com/learn-technical-analysis/,https://www.udemy.com/user/hariswaminathan/,Hari Swaminathan,4.5,"19,894","122,403",31,https://linkedin.com/in/hswami/en,https://www.youtube.com/user/OptionTiger
128,https://www.udemy.com/circular-breathing-for-musicians-practical-skills/,https://www.udemy.com/user/joncope/,Jonathan (Jonny) Cope,4.7,974,"4,761",8,https://linkedin.com/in/jonathan-cope/2a/baa/602/,https://www.youtube.com/JonnyMcBoingBoing
129,https://www.udemy.com/learn-options-trading-courses/,https://www.udemy.com/user/hariswaminathan/,Hari Swaminathan,4.5,"19,894","122,403",31,https://linkedin.com/in/hswami/en,https://www.youtube.com/user/OptionTiger
130,https://www.udemy.com/backtesting/,https://www.udemy.com/user/kirilleremenko/,Kirill Eremenko,4.5,"656,707","2,496,295",59,https://linkedin.com/in/keremenko,https://www.youtube.com/@supermachinelearning
131,https://www.udemy.com/photoshop-cc-for-beginners-a-comprehensive-crash-course/,https://www.udemy.com/user/rladams/,Robert Kanaat,4.3,"2,558","50,481",3,https://linkedin.com/in/robert-kanaat-03230197/,https://www.youtube.com/channel/UCDJIiXCK2AcNcZdeBAcPzPg
132,https://www.udemy.com/webdevelopercourse/,https://www.udemy.com/user/josephparys/,Joe Parys,4.3,"72,941","932,018",88,https://linkedin.com/linkedin.com/in/joe-parys-7816799a,https://www.youtube.com/UCRukJuuBAdoHMTBIsFJAgvw
133,https://www.udemy.com/real-world-real-time-modern-javascript/,https://www.udemy.com/user/nelsonlaquet2/,3D BUZZ Programming and Digital Art training,4.2,"5,481","131,796",17,https://linkedin.com/company/3d-buzz-inc?trk=biz-companies-cym,https://www.youtube.com/user/3DBuzz/playlists?view_as=public
134,https://www.udemy.com/ifrs-financial-reporting/,https://www.udemy.com/user/financeproacademy/,Finance Pro Academy,3.6,213,963,,https://linkedin.com/LinkedIn Profile,https://www.youtube.com/Youtube Profile
135,https://www.udemy.com/succeed-at-options-even-if-you-dont-know-where-to-start/,https://www.udemy.com/user/scott-brown-2/,Scott Brown,3.9,"1,301","48,103",23,https://linkedin.com/https://pr.linkedin.com/pub/dr-scott-brown/2/4b2/327,https://www.youtube.com/https://www.youtube.com/channel/UC4DQiTUAxUvrgs1bkjCU1qA
136,https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/,https://www.udemy.com/user/scottpaton/,Scott Paton,4.2,"14,882","650,187",151,https://linkedin.com/in/scottpaton,https://www.youtube.com/c/Podcasting-Unleashed
137,https://www.udemy.com/responsive-php-registration-form/,https://www.udemy.com/user/syed-ali-haider-bokhari/,Syed Ali,4.2,"18,834","310,605",47,https://linkedin.com/in/syedbokhari1/,https://www.youtube.com/channel/UCqtyfC2dK5gmoQZuuIbGjgA
138,https://www.udemy.com/gulp-101/,https://www.udemy.com/user/danielstern4/,Daniel Stern,4.1,"11,465","142,536",19,https://linkedin.com/profile/view?id=187994070&trk=nav_responsive_tab_profile_pic,https://www.youtube.com/channel/UC5ohWghqu1C7bYAq_IDBkIw
139,https://www.udemy.com/js-strings/,https://www.udemy.com/user/danielstern4/,Daniel Stern,4.1,"11,465","142,536",19,https://linkedin.com/profile/view?id=187994070&trk=nav_responsive_tab_profile_pic,https://www.youtube.com/channel/UC5ohWghqu1C7bYAq_IDBkIw
140,https://www.udemy.com/introduction-to-json-javascript-object-notation-tutorial/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
141,https://www.udemy.com/accounting-finance-and-banking-a-comprehensive-study/,https://www.udemy.com/user/caraja/,"Raja Natarajan, B.Com., PGDBA, FCA",4.3,"14,383","221,295",108,https://linkedin.com/in/carajaclasses/,https://www.youtube.com/user/poojaraj2009
142,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,https://www.udemy.com/user/youaccel/,YouAccel Training,4.3,"80,191","1,673,202",70,https://linkedin.com/company/youaccel/,https://www.youtube.com/Youaccel1
143,https://www.udemy.com/convert-image-to-vector-in-adobe-illustrator/,https://www.udemy.com/user/hushahir/,HU Shahir,3.7,"3,043","71,952",13,https://linkedin.com/in/hu-shahir-a791429b,https://www.youtube.com/channel/UCzWc0GN8-ynPwrwsWGl3DXA
144,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,https://www.udemy.com/user/365careers/,365 Careers,4.5,"727,184","2,517,289",104,https://linkedin.com/in/nedkokrastev/,https://www.youtube.com/365datascience
145,https://www.udemy.com/filing-with-companies-house-uk/,https://www.udemy.com/user/lisanewton3/,Lisa Newton,4,"4,058","21,582",110,https://linkedin.com/in/boogles/,https://www.youtube.com/mslisanewton
146,https://www.udemy.com/introduction-to-laravel-4/,https://www.udemy.com/user/cristiangradisteanu/,Cristian Gradisteanu,4.1,"2,798","101,133",6,https://linkedin.com/pub/cristian-gradisteanu/36/8b/236,https://www.youtube.com/user/anjelika2k7
147,https://www.udemy.com/play-piano-6-improvise-on-the-way-we-were-with-powe-chords/,https://www.udemy.com/user/rosasuen/,Rosa Suen,4.5,"1,950","33,583",108,https://linkedin.com/in/pianorosa,https://www.youtube.com/PianoWithRosa/videos
148,https://www.udemy.com/interest-rate-swaps/,https://www.udemy.com/user/paulsiegel2/,Starweaver Instructor Team,4.5,"23,023","213,919",22,https://linkedin.com/company/starweaver,https://www.youtube.com/c/starweavergroup
149,https://www.udemy.com/angularjs-authentication-with-auth0/,https://www.udemy.com/user/ryanchenkie/,Ryan Chenkie,4.4,"6,730","116,439",3,https://linkedin.com/in/ryan-chenkie-a6665890,https://www.youtube.com/channel/UCmNYrHbUcUMxNuyGAElGCyw
150,https://www.udemy.com/bootstrap-3-introduction-make-responsive-websites-fast/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,928",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
151,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,https://www.udemy.com/user/alex1498/,Alex du Plooy,4.1,"4,595","19,379",7,https://linkedin.com/in/alexduplooy,https://www.youtube.com/expert4x
152,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,https://www.udemy.com/user/juanpablodelatorrevaldez/,Juan Pablo De la torre Valdez,4.7,"107,236","379,822",27,https://linkedin.com/in/juanpablodelatorre,https://www.youtube.com/c/codigoconjuan
153,https://www.udemy.com/backbonejs-tutorial/,https://www.udemy.com/user/moshfeghhamedani/,Mosh Hamedani,4.5,"301,246","749,851",20,https://linkedin.com/in/mosh-hamedani/,https://www.youtube.com/user/programmingwithmosh
154,https://www.udemy.com/wordpress-plugin/,https://www.udemy.com/user/thrandur/,Thrandur Arnthorsson,4.1,173,"8,846",3,https://linkedin.com/in/thrandur4x4,https://www.youtube.com/channel/UC0ceiWyw4ljCWTuDy2NLcfA
155,https://www.udemy.com/1-hour-html/,https://www.udemy.com/user/johnbura/,John Bura,4.3,"24,499","525,652",254,https://linkedin.com/in/johnbura,https://www.youtube.com/channel/UCuO6A4QYBLgRMKj3DfD0qpQ
156,https://www.udemy.com/static-website-generator-fast-secure-sites-blogs-with-jekyll/,https://www.udemy.com/user/jana-bergant/,Jana Bergant,4.2,"5,663","32,344",7,https://linkedin.com/in/jana-bergant-624262,https://www.youtube.com//channel/UCMQXvu8jhHNnJ2DxPLhaMuQ?sub_confirmation=1
157,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
158,https://www.udemy.com/responsive-design-with-new-google-materialize/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
159,https://www.udemy.com/graphic-design-theory-blitz/,https://www.udemy.com/user/derrickmitchell3/,Derrick Mitchell,4.4,"19,032","157,958",11,https://linkedin.com/in/thederrickmitchell,https://www.youtube.com/c/derrickmitchell
160,https://www.udemy.com/cost-accounting-and-financial-management-a-complete-study/,https://www.udemy.com/user/caraja/,"Raja Natarajan, B.Com., PGDBA, FCA",4.3,"14,383","221,295",108,https://linkedin.com/in/carajaclasses/,https://www.youtube.com/user/poojaraj2009
161,https://www.udemy.com/complete-typescript-2-course/,https://www.udemy.com/user/vascocavalheiro/,Angular University,4.5,"38,213","195,016",18,https://linkedin.com/in/vascocavalheiro,https://www.youtube.com/channel/UC3cEGKhg3OERn-ihVsJcb7A
162,https://www.udemy.com/back-to-school-web-development-and-programming-bundle/,https://www.udemy.com/user/johnbura/,John Bura,4.3,"24,499","525,652",254,https://linkedin.com/in/johnbura,https://www.youtube.com/channel/UCuO6A4QYBLgRMKj3DfD0qpQ
163,https://www.udemy.com/how-to-get-into-an-irish-music-session-with-confidence/,https://www.udemy.com/user/benhewlett/,Ben Hewlett,4.6,"9,242","55,605",65,https://linkedin.com/in/benhewlett,https://www.youtube.com/benhewlett
164,https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/,https://www.udemy.com/user/ninettedeniseuzannemitz/,Ninette Denise Uzan-Nemitz,4.1,62,"1,003",2,https://linkedin.com/https://www.linkedin.com/profile/view?id=12229312&trk=nav_responsive_tab_profile,https://www.youtube.com/https://www.youtube.com/channel/UCYDWze0mK3kM7s49EsRKIsA
165,https://www.udemy.com/learn-mql4/,https://www.udemy.com/user/kirilleremenko/,Kirill Eremenko,4.5,"656,707","2,496,295",59,https://linkedin.com/in/keremenko,https://www.youtube.com/@supermachinelearning
166,https://www.udemy.com/just-chords-piano/,https://www.udemy.com/user/jacquelineclark/,Jackie Clark,4.1,168,"5,234",4,https://linkedin.com/mt.linkedin.com/pub/jacqueline-clark/55/145/142/,https://www.youtube.com/http://www.youtube.com/channel/UCiXIpyHJfqLPyWJZ-JNVY8Q
167,https://www.udemy.com/15-motion-graphic-elements-in-after-effect-series-2/,https://www.udemy.com/user/hushahir/,HU Shahir,3.7,"3,043","71,952",13,https://linkedin.com/in/hu-shahir-a791429b,https://www.youtube.com/channel/UCzWc0GN8-ynPwrwsWGl3DXA
168,https://www.udemy.com/html-css-learn-to-create-a-website-from-scratch/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
169,https://www.udemy.com/fundamental-financial-math/,https://www.udemy.com/user/paulsiegel2/,Starweaver Instructor Team,4.5,"23,023","213,919",22,https://linkedin.com/company/starweaver,https://www.youtube.com/c/starweavergroup
170,https://www.udemy.com/javascript-code/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
171,https://www.udemy.com/javascript-intro-to-learning-javascript/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
172,https://www.udemy.com/illustrator-cc-design-and-drawing-from-scratch-to-expert/,https://www.udemy.com/user/joelcombes/,Joel Combes,4.4,"6,560","27,480",5,https://linkedin.com/in/joelcombes,https://www.youtube.com/user/joelcombes77/videos
173,https://www.udemy.com/how-to-win-97-percent-of-your-trades/,https://www.udemy.com/user/jefftompkins3/,Jeff Tompkins,4.5,"7,208","27,571",7,https://linkedin.com//in/jeff-tompkins-369b4610a/,https://www.youtube.com/channel/UCDantk75pJU7eNr7bwQxI4g
174,https://www.udemy.com/retirement-master-course-create-a-retirement-income-to-last/,https://www.udemy.com/user/tudorcoachinggroup/,Margin of Safety Investing,4.5,662,"5,482",2,https://linkedin.com/company/3707654?trk=ppro_cprof,https://www.youtube.com/c/Tudorcoachingonline
175,https://www.udemy.com/basel_norms_simplified/,https://www.udemy.com/user/gopalprasadmalakar/,Gopal Prasad Malakar,4.3,"11,353","114,601",17,https://linkedin.com/in/gopal-prasad-malakar/,https://www.youtube.com/gopalprasadmalakar12
176,https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,https://www.udemy.com/user/ea94ff9a-6650-4d78-9ca9-c88bc39424aa/,Mahmoud Magdy,4,18,134,,https://linkedin.com/in/mahmoud-magdy-92ba6510b?trk=nav_responsive_tab_profile,https://www.youtube.com/channel/UCnDZNLcdE1dyFWk2J6L6fpQ
177,https://www.udemy.com/investment-basics-lets-invest-series/,https://www.udemy.com/user/tanuja-yadav/,Tanuja Yadav,3.9,"2,886","30,901",14,https://linkedin.com/in/tanujayadavcfa,https://www.youtube.com/channel/UCM-2Mi2aC5rtZ2-In1BfFpw
178,https://www.udemy.com/scaling-docker-on-aws/,https://www.udemy.com/user/nick-janetakis/,Nick Janetakis,4.2,"5,508","36,462",5,https://linkedin.com/in/nickjj,https://www.youtube.com/c/nickjanetakis
179,https://www.udemy.com/swing-low-nashville-piano-style/,https://www.udemy.com/user/peterjanzen/,Peter Janzen,4.4,140,"2,109",3,https://linkedin.com/profile/view?id=102130902,https://www.youtube.com/channel/UCipi5uagrCXiyq3kJD2OYAQ?
180,https://www.udemy.com/build-a-djembe/,https://www.udemy.com/user/imakaimimlach/,im Simpl,4.3,584,"15,322",8,https://linkedin.com/in/thesimplife,https://www.youtube.com/TheSimPLife
181,https://www.udemy.com/play-piano-5-improvise-on-misty-eb-key-runs-2-5-chords/,https://www.udemy.com/user/rosasuen/,Rosa Suen,4.5,"1,950","33,583",108,https://linkedin.com/in/pianorosa,https://www.youtube.com/PianoWithRosa/videos
182,https://www.udemy.com/optimizepress/,https://www.udemy.com/user/mitchasser2/,Mitch Asser,4.1,330,"27,588",10,https://linkedin.com/mitchasser,https://www.youtube.com/UCCQEK0dldcvHx-DPsBw_trw
183,https://www.udemy.com/eft-for-stock-option-trading-success/,https://www.udemy.com/user/scottpaton/,Scott Paton,4.2,"14,882","650,187",151,https://linkedin.com/in/scottpaton,https://www.youtube.com/c/Podcasting-Unleashed
184,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,https://www.udemy.com/user/harshvardhanart/,Harsh Vardhan Art,3.9,921,"108,149",18,https://linkedin.com/harshvardhanart,https://www.youtube.com/user/harshvardhanroy
185,https://www.udemy.com/emmet-start-coding-html-and-css-fast-and-easy/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,928",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
186,https://www.udemy.com/make-a-social-media-website/,https://www.udemy.com/user/reecekenney/,Reece Kenney,4.7,"9,045","33,385",9,https://linkedin.com/in/reecekenney,https://www.youtube.com/c/ReeceKenney
